1673366489355698177,@Maddielovesu43 Here you go! 👉🍫,2023-06-26 16:23:55+00:00
1673348638729183232,@DrGaryKirkilas Breaktime + 🍫 = 🤗,2023-06-26 15:12:59+00:00
1673348387138052096,@IrishGoddess44 Breaktime + 🍫 = 🤗,2023-06-26 15:11:59+00:00
1673342982299295747,"@AbhashSrv C'mon, give us a break! 🍫",2023-06-26 14:50:30+00:00
1673337828686675973,🥛🤝🍫 https://t.co/yqxfv7klsj,2023-06-26 14:30:02+00:00
1673186818357960705,"@StayKoffing @KITKAT_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-06-26 04:29:58+00:00
1673146244271677440,"@thataweirdbeard Aww stop, you're making us blush! 🍫",2023-06-26 01:48:44+00:00
1673125278673936385,@mrgeekdave 🍫 🍫 🍫,2023-06-26 00:25:26+00:00
1672941673020633088,"@shoiee_ Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-06-25 12:15:51+00:00
1672908743380553728,☕ + 🍫 = 😍,2023-06-25 10:05:00+00:00
1672432151625596928,@Deadstorm1469 Here's one from our personal stash! 👉🍫,2023-06-24 02:31:11+00:00
1672303283044507648,@Suave_young50 🍫 🍫 🍫,2023-06-23 17:59:07+00:00
1672302437963538432,"@SunsetAviator94 @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-06-23 17:55:45+00:00
1672251862400086018,"@faraa457 Where are you located, so we can get you the best help! 🍫",2023-06-23 14:34:47+00:00
1672223251580301315,@Dellyyouknow Great for a break right?! 🍫,2023-06-23 12:41:06+00:00
1672167258334851072,@11sarahm11 Great for a break right?! 🍫,2023-06-23 08:58:36+00:00
1672088195054333953,@gerry_rival 🍫 🍫 🍫,2023-06-23 03:44:26+00:00
1672075275532738560,@Chris93874959 Breaktime + 🍫 = 🤗,2023-06-23 02:53:06+00:00
1671931482837860379,"@ivepayola Definitely not the break you we're looking for, where in the world are you located, so we can put this right! 🍫",2023-06-22 17:21:43+00:00
1671922443550703618,"I LOVE BREAKS 
I LOVE BREAKS
I LOVE BREAKS 
I LOVE BREAKS
I LOVE BREAKS
I LOVE BREAKS
I LOVE BREAKS
I LOVE BREAKS
I… https://t.co/2shidXpHgt",2023-06-22 16:45:48+00:00
1671915098221211648,"@SLKay That's not the break you were expecting!! If you contact our team via email, they'll be able to help! 👉 cons… https://t.co/BftaBvB3GV",2023-06-22 16:16:36+00:00
1671909893022920704,@Nurse_JJN *✍️ Must make Strawberry flavour!* Got it! 🍫,2023-06-22 15:55:55+00:00
1671884950994554887,@DemiLMerchant 2/2  This is because our KitKat® V is made on the same line as other KitKat® products. 🌱 🍫,2023-06-22 14:16:49+00:00
1671884755795836929,"@DemiLMerchant 1/2 Hi Demi, although our KitKat® V is a vegan certified product, accredited by the Vegan Society in… https://t.co/t59stZ0SeV",2023-06-22 14:16:02+00:00
1671881224384827396,What’s the best KitKat® flavour you’ve tried? 🍫,2023-06-22 14:02:00+00:00
1671814805831688192,@TheScarletWit11 Breaktime + 🍫 = 🤗,2023-06-22 09:38:05+00:00
1671729235847700480,@sadawna Our good friends at @KitKat_US will be able to take it from here! 🍫,2023-06-22 03:58:03+00:00
1671728507313958913,@BabyBloomNutrit You've got excellent taste in breaks! 🍫,2023-06-22 03:55:10+00:00
1671542247219666944,@tadams4u That's what we like to hear! ❤️,2023-06-21 15:35:02+00:00
1671541762228117504,@_McCauleySucks_ That's what we like to hear! ❤️,2023-06-21 15:33:06+00:00
1671539247214370818,"@flangesaurus That's not the break you were expecting!! If you contact our team via email, they'll be able to help!… https://t.co/w9H5uSbYO8",2023-06-21 15:23:06+00:00
1671502085257396227,@TacoBellFan8 That's what we like to hear! ❤️,2023-06-21 12:55:26+00:00
1671500116413300737,"@muddyhs Hi Muddy, we have responded to your earlier tweet. Sorry for the delay in our response.",2023-06-21 12:47:37+00:00
1671499200918421505,"@muddyhs Please reference the code 35722552 and include your full contact details as well as the pack size, flavour… https://t.co/ADE1abX78y",2023-06-21 12:43:59+00:00
1671499123067846658,"@muddyhs Sorry for the delay in our response, that's not the break you were hoping for, if  you contact our team vi… https://t.co/OV5QlI89bQ",2023-06-21 12:43:40+00:00
1671497192324882433,"Yeah, but have you tried KitKat® Ice Cream? 🍫 🍨",2023-06-21 12:36:00+00:00
1671452599613046785,"@coffee_techie Hi Omar, really appreciate your comments. Our new wrappers have a lower environmental impact than fo… https://t.co/xl9WFLhqWQ",2023-06-21 09:38:48+00:00
1671171060367249410,"Just in case you’re interested, we’re off to have a break, back in 10! 🍫☕ https://t.co/YyGve2sdYB",2023-06-20 15:00:04+00:00
1670967361434980352,@abelitarose77 You've got excellent taste in breaks! 🍫,2023-06-20 01:30:38+00:00
1670865019855044617,"@wetwater___ Sure, here you go! 👉🍫",2023-06-19 18:43:58+00:00
1670811380503441408,"@SpellSabre Sure, here you go! 👉🍫",2023-06-19 15:10:49+00:00
1670790033006120962,"If I message you “🍫”, it means let’s go for a break!",2023-06-19 13:46:00+00:00
1670726002958376960,"@DpawsonGas Hi, along with being recyclable &amp; made from recycled plastics (allocated via mass balance), our new wra… https://t.co/jUR7Ihm374",2023-06-19 09:31:34+00:00
1670636369910136834,@BradEYoung Great for a break right?! 🍫,2023-06-19 03:35:24+00:00
1670416074678870018,"To Dad, we hope you love your break! 🍫 https://t.co/tI780PYP7s",2023-06-18 13:00:01+00:00
1670162578377515008,"@muddyhs Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-06-17 20:12:43+00:00
1670141437382389761,"@ryan_zemo @KitKat_US, can you give us a hand with this one? 🍫",2023-06-17 18:48:43+00:00
1670105935862194177,"@BCFC_17 If you contact our team via email, they'll be able to help! 👉consumer.services@uk.nestle.com quoting ref n… https://t.co/KHJZnbZCbq",2023-06-17 16:27:38+00:00
1670104317964046339,@JodyCollins Breaktime + 🍫 = 🤗,2023-06-17 16:21:13+00:00
1670062499499057155,"@BCFC_17 You're right, something's missing here! Where are you located, so we can get you the best help? 🍫",2023-06-17 13:35:02+00:00
1669912470855507968,@HuggDebbie69612 Breaktime + 🍫 = 🤗,2023-06-17 03:38:53+00:00
1669898004424187904,@gr4ceful We will definitely let the team know that you'd like to see them on the shelves! 👍 🍫,2023-06-17 02:41:24+00:00
1669829551931662337,"@ryan_zemo Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-06-16 22:09:23+00:00
1669791411690958848,"@Muhammad_Wally @KitKat_US, we've got a missing wafer over here! 🍫",2023-06-16 19:37:50+00:00
1669780293555765248,"@RowanTrist38902 Hi, Tristan if you contact our team via email, they'll be able to help! 👉 consumer.services@uk.nes… https://t.co/cSTTo34nPj",2023-06-16 18:53:39+00:00
1669769818243825685,"@Muhammad_Wally That's not the break you were expecting! Where in the world are you located, so we can get you the best help! 🍫",2023-06-16 18:12:02+00:00
1669766019802431491,"@RowanTrist38902 Definitely not the break you we're looking for, where in the world are you located, so we can put this right! 🍫",2023-06-16 17:56:56+00:00
1669751701438361601,"Have a break, have a 🍫 https://t.co/Df85y3MLSw",2023-06-16 17:00:02+00:00
1669732314710958081,@nomaT89 That's what we like to hear! ❤️,2023-06-16 15:43:00+00:00
1669711213176004608,@p_aguilar411 We'll have to add that one to our break idea box! 😋🍫,2023-06-16 14:19:09+00:00
1669691841673920515,@whatnopie Our quality standards are very important to us. We do understand that you don't have the packaging anymo… https://t.co/pgco4poNWR,2023-06-16 13:02:11+00:00
1669671454789517313,"@whatnopie If you contact our team via email, they'll be able to help! 👉 consumer.services@uk.nestle.com with quoti… https://t.co/Jcwc02eCNN",2023-06-16 11:41:10+00:00
1669666882503290880,Shoutout to everyone who’s having a break right now! 🫶🍫,2023-06-16 11:23:00+00:00
1669630842631585792,"If you know, you know 🍫🤤 https://t.co/15Eqb1AxcN",2023-06-16 08:59:47+00:00
1669438887670829088,@RockwellRogers That's what we like to hear! ❤️ 🍫,2023-06-15 20:17:02+00:00
1669438624700551193,@G0ldFsh21 Here you go! 👉🍫,2023-06-15 20:15:59+00:00
1669427122778132488,"@3csw1 That's not the break you were expecting! Where in the world are you located, so we can get you the best help! 🍫",2023-06-15 19:30:17+00:00
1669397175774609424,@DOaks84 *✍️ Must bring Banana Caramel to US* Got it! 🍫,2023-06-15 17:31:17+00:00
1669372510738030592,"@kennyslush @KitKat_US, looks like something's missing here! 🍫",2023-06-15 15:53:16+00:00
1669369369682386944,@ghosting_it_slo Here you go! 👉🍫,2023-06-15 15:40:47+00:00
1669356897336725511,"@MegaKegHead Sure, here you go! 👉🍫",2023-06-15 14:51:14+00:00
1669330415251750913,Your second @ owes you a break 🍫,2023-06-15 13:06:00+00:00
1669230539088207872,@cricketchristar You've got excellent taste in breaks! 🍫,2023-06-15 06:29:07+00:00
1669150958054457345,@NiTROACTiVE You've got excellent taste in breaks!,2023-06-15 01:12:54+00:00
1669150707990118400,"@kennyslush That's not the break you were expecting! Where in the world are you located, so we can get you the best help! 🍫",2023-06-15 01:11:54+00:00
1669042434481766401,"@zmads0102 @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-06-14 18:01:40+00:00
1668965096880578567,"@sohyunieee Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-06-14 12:54:21+00:00
1668910436559855618,@Martinsalopian 2/2 and lower land use and water associated with their production. You can find out more about it h… https://t.co/Vnyd8jXmRh,2023-06-14 09:17:09+00:00
1668910339755331586,"@Martinsalopian 1/2 Hi Martin, along with being recyclable and made from recycled plastics (allocated via mass bala… https://t.co/XG8yyVIBAI",2023-06-14 09:16:46+00:00
1668875268264525826,"@KAWAIIGAMER711 We bet that was a surprise in your break! Where are you located, so we can get you the best help! 🍫",2023-06-14 06:57:24+00:00
1668816610109292544,@waistrotation Now THAT sounds like a break! 😋🍫,2023-06-14 03:04:19+00:00
1668641445769621504,@Martinsalopian 2/2 The lifecycle assessment found recycled plastic would have a significantly lower environmental… https://t.co/pJhRqe9sKH,2023-06-13 15:28:17+00:00
1668641315389620225,"@Martinsalopian 1/2 Hi Martin, thanks for your feedback! Before choosing the new packaging, we spoke to sustainabil… https://t.co/jqfwR1CDE5",2023-06-13 15:27:46+00:00
1668608157667450881,"We’re having a break, who’s joining? 🍫 Comment below 👇",2023-06-13 13:16:00+00:00
1668359427873726465,"@Chey_Love1235 @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-06-12 20:47:38+00:00
1668287298474049538,"@kohlbeck_lexi @KitKat_US , we've got a missing wafer over here! 🍫",2023-06-12 16:01:01+00:00
1668259359552335874,Reply to this tweet if you think you like breaks more than us! 🍫,2023-06-12 14:10:00+00:00
1668214106770354176,@ah22ch Great for a break right?! 🍫,2023-06-12 11:10:11+00:00
1668156000606511105,"@Romeoluzanojr Now the question is, how do you eat your KitKat? 🍫 🤔",2023-06-12 07:19:18+00:00
1668060094213369856,"@mkerrigan7 @KITKAT_US, we've got a missing wafer over here! 🍫",2023-06-12 00:58:12+00:00
1667725355870822401,"@paavali_h Aww stop, you're making us blush! 🍫",2023-06-11 02:48:04+00:00
1667291705228378113,"@issamyia @KITKAT_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-06-09 22:04:53+00:00
1667198672860266497,"@Iri_Caldera If you contact our team via email, they'll be able to help! 👉consumer.services@uk.nestle.com quoting r… https://t.co/xJmO0rXEtg",2023-06-09 15:55:13+00:00
1667186055374667778,"@Iri_Caldera Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-06-09 15:05:05+00:00
1667158354769203203,"How do you eat your KitKat®? 🍫

❤️ Like for break 
🔁 Retweet for bite",2023-06-09 13:15:00+00:00
1667095983639994370,@ChrisPaulDowns Breaktime + 🍫 = 🤗,2023-06-09 09:07:10+00:00
1666891631180611584,"@sevencrosss We're very sorry about this. If you contact our team via email, they'll be able to help! 👉 consumer.se… https://t.co/jHzcTbtKzF",2023-06-08 19:35:08+00:00
1666884964216889348,"@sevencrosss Definitely not the break you we're looking for, where in the world are you located, so we can put this right! 🍫",2023-06-08 19:08:39+00:00
1666837692552716289,"@nwendt03 @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-06-08 16:00:48+00:00
1666822414666469377,In need of a quick break? We’ve got just the thing! 🍫 https://t.co/VqWPnYu0gl,2023-06-08 15:00:06+00:00
1666767921949835265,@CathyGolden That's not the break you were hoping for! Our good friends at @KitKat_US  will be able to take it from here! 🍫,2023-06-08 11:23:34+00:00
1666748087648264192,"@cloudeblak Hi! Here for a limited time only, discover KitKat Plant Based. Vegan friendly 4 crisp wafer fingers, co… https://t.co/8fTRU5tth4",2023-06-08 10:04:45+00:00
1666606013124935681,"@CathyGolden Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-06-08 00:40:12+00:00
1666549070595276802,"@nwendt03 That's not the break you were expecting! Where in the world are you located, so we can get you the best help! 🍫",2023-06-07 20:53:56+00:00
1666472558131138562,"@Tdawgwhoopr Aww stop, you're making us blush! 🍫",2023-06-07 15:49:54+00:00
1666461009693769728,Who needs a break? 🍫,2023-06-07 15:04:00+00:00
1666242165373038599,"@iAM__ENi Aww stop, you're making us blush! 🍫",2023-06-07 00:34:24+00:00
1666241890738491392,@JFDonaldsonVO You've got excellent taste in breaks!,2023-06-07 00:33:18+00:00
1666061358708969473,"@chimpucinno If you contact our team via email, they'll be able to help! 👉 Nestle.Indonesia@id.nestle.com. Please i… https://t.co/K17DA0q9ZX",2023-06-06 12:35:56+00:00
1666059469036347392,@lindatinenenji Breaktime + 🍫 = 🤗,2023-06-06 12:28:25+00:00
1665804679488389122,"@marc_duckworth If you contact our team via email, they'll be able to help! 👉consumer.services@uk.nestle.com quotin… https://t.co/DBztn81aVZ",2023-06-05 19:35:59+00:00
1665726669812903936,It’s always “wyd?” and never “habhakk”,2023-06-05 14:26:00+00:00
1665017315396648960,@adamsalmon1224 Breaktime + 🍫 = 🤗,2023-06-03 15:27:17+00:00
1664953460507267073,"@ianquery @KitKat_US , we need your help in reuniting this Kit with some Kat! 🍫",2023-06-03 11:13:32+00:00
1664903577125396481,@Bizaardubz Have we taught you nothing?! 🍫 🤦,2023-06-03 07:55:19+00:00
1664811096283160579,@trollamon667 Breaktime + 🍫 = 🤗,2023-06-03 01:47:50+00:00
1664658084961107968,@atomicginge We will definitely let the team know that you'd like to see them on the shelves! 👍 🍫,2023-06-02 15:39:49+00:00
1664618620888965123,Feel like we had a break and the first half of the year just disappeared 🍫,2023-06-02 13:03:00+00:00
1664551356294742016,"@chimpucinno We bet that was a surprise in your break! Where are you located, so we can get you the best help! 🍫",2023-06-02 08:35:43+00:00
1663952184864649219,@MitchellMo53783 Breaktime + 🍫 = 🤗,2023-05-31 16:54:50+00:00
1663916938802733057,@izzyralfe We're sorry about that! Pop us a DM using the link below and we might have something for you :D https://t.co/13HfjVy1kl,2023-05-31 14:34:46+00:00
1663909451278041095,"@izzyralfe We're sorry about this, Isabelle! Please DM us with the best before date and codes around it from the packaging and we can help!",2023-05-31 14:05:01+00:00
1663908691261771777,✍️ Breaks ✍️ are ✍️ an ✍️ important ✍️ part ✍️ of ✍️ your ✍️ day ✍️,2023-05-31 14:02:00+00:00
1663503919857664002,@DarkChocDaily 3/3 You might be interested to read more here: https://t.co/NQguSzHlxh and here https://t.co/zzvzKhS61i,2023-05-30 11:13:35+00:00
1663503893433548800,"@DarkChocDaily 2/3 hard to tackle this problem, &amp; have a child labour monitoring &amp; remediation system in place to i… https://t.co/kBpcuwZdHP",2023-05-30 11:13:29+00:00
1663503802887020544,"@DarkChocDaily 1/3 Child labour &amp; modern slavery have no place anywhere in the world, let alone in our supply chain… https://t.co/Qr9kMeQMkn",2023-05-30 11:13:07+00:00
1663169570683736065,Having a break 🤝 Scrolling on Twitter,2023-05-29 13:05:00+00:00
1663022402668732417,"@cookingdiary Aww stop, you're making us blush! 🍫",2023-05-29 03:20:12+00:00
1662986083833880576,@AbsurdNerd94 We will definitely let the team know that you'd like to see them on the shelves! 👍 🍫,2023-05-29 00:55:53+00:00
1662906349523464192,"@olimars82 If you contact our team via email, they'll be able to help! 👉consumer.services@uk.nestle.com quoting ref… https://t.co/B8Z9djChCG",2023-05-28 19:39:03+00:00
1662905699423100928,"@CameronBeeman3 @KitKat_US, can you give us a hand with this one? 🍫",2023-05-28 19:36:28+00:00
1662893926053814288,"@CameronBeeman3 Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-05-28 18:49:41+00:00
1662841009569398787,@ourflashyday That's not the break you were hoping for! Kindly send us a private message on our our Official Facebo… https://t.co/qVGhcjejOw,2023-05-28 15:19:25+00:00
1662837949157744641,"@RogerCa19127954 Aww stop, you're making us blush! 🍫",2023-05-28 15:07:15+00:00
1662760626387574785,"Have a break, have a KitKat® 🍫",2023-05-28 10:00:00+00:00
1662122343605346304,"@adnanasif2023 Hi, if you contact our team via email, they'll be able to help you further! 👉 consumer.services@uk.nestle.com 🍫",2023-05-26 15:43:42+00:00
1662076619765293057,You know who deserves a break… 🫵,2023-05-26 12:42:00+00:00
1662075461466308610,@tribeacademy_in Breaktime + 🍫 = 🤗,2023-05-26 12:37:24+00:00
1662075109539028992,"@audaciousSneha Enjoy, we hope it's a great one! 🍫",2023-05-26 12:36:00+00:00
1662001128454647809,"@thatboydirk We bet that was a surprise in your break! Where are you located, so we can get you the best help! 🍫",2023-05-26 07:42:02+00:00
1661865499683168261,@CaitlinCOnTV Yum! 🍫,2023-05-25 22:43:05+00:00
1661595139427401728,@shortbltch That's not the break you were hoping for! Our good friends at @KitKat_US will be able to take it from here! 🍫,2023-05-25 04:48:46+00:00
1661459334260244481,"@kdwmp4 Definitely not the break you we're looking for, where in the world are you located, so we can put this right! 🍫",2023-05-24 19:49:08+00:00
1661446574176698386,"@TheStephBoyardi @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-05-24 18:58:26+00:00
1661441035564638208,"@TheStephBoyardi Hi, thank you for getting in touch! Where in the world are you located, so we can put you in touch with the best team! 🍫",2023-05-24 18:36:25+00:00
1661192554488950785,"@will_robins_ That's not the break you were hoping for, if you contact our team via email, they'll help! 👉 consumer… https://t.co/4ztZwpVzwk",2023-05-24 02:09:03+00:00
1661191581129424899,"@halesinparis @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-05-24 02:05:11+00:00
1661158964350861313,"@halesinparis That's not the break you were expecting! Where in the world are you located, so we can get you the best help! 🍫",2023-05-23 23:55:34+00:00
1661158855949131776,"@will_robins_ We bet that was a surprise in your break! Where are you located, so we can get you the best help! 🍫",2023-05-23 23:55:08+00:00
1661015378729013253,In need of a break? We’ve got just the thing 👉🍫,2023-05-23 14:25:01+00:00
1660728684976787462,"@JXRRYZWXRLD @KitKat_US, can you give us a hand with this one? 🍫",2023-05-22 19:25:48+00:00
1660723764315795456,"@TheRealOmega26 C'mon, give us a break! 🍫",2023-05-22 19:06:14+00:00
1660632857893564423,How was everyone’s weekend break? 🍫,2023-05-22 13:05:01+00:00
1660353382417068032,"@PBJaymeTime @KitKat_US, we've got a missing wafer over here! 🍫",2023-05-21 18:34:28+00:00
1660164046639833088,"@tui_politics We bet that was a surprise in your break! Where are you located, so we can get you the best help! 🍫",2023-05-21 06:02:07+00:00
1660162059076509696,@sayyhndrxx You've got excellent taste in breaks! 🍫,2023-05-21 05:54:13+00:00
1660093823500812288,"@AfroSakurai @KITKAT_US, looks like something's missing here! 🍫",2023-05-21 01:23:05+00:00
1659918516563091460,"@allangrevet1 Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-05-20 13:46:28+00:00
1659850157007962112,@Bonnie50364868 We'll make sure to let the team know of your suggestion! 🍫,2023-05-20 09:14:50+00:00
1659824895927234560,@ClaireVvoyant11 Great for a break right?! 🍫,2023-05-20 07:34:27+00:00
1659702303736176640,"@SwrkIt @KITKAT_US, looks like something's missing here! 🍫",2023-05-19 23:27:19+00:00
1659390397288706049,@DirtSides That's not the break you were hoping for! Our good friends at @KITKAT_US will be able to take it from here! 🍫,2023-05-19 02:47:55+00:00
1658574683053215744,"@__revelvet Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-05-16 20:46:33+00:00
1658366978883551233,@danativeblood Our good friends at @KitKat_US will be able to take it from here! 🍫,2023-05-16 07:01:13+00:00
1658174681504006144,"@jessd543 That's not the break you were hoping for! If you contact our team via email, they'll be able to help! 👉 c… https://t.co/1BvCm3abEW",2023-05-15 18:17:06+00:00
1658149651944550401,"@donk1966donk If you contact our team via email, they'll be able to help! 👉consumer.services@uk.nestle.com quoting… https://t.co/40rxr0XOYy",2023-05-15 16:37:38+00:00
1658097433841217538,@RenadBajodah Enjoy! We hope it's a good one! 🍫,2023-05-15 13:10:08+00:00
1658040732878290944,@shaneszz We'll have to add that one to our break idea box! 😋🍫,2023-05-15 09:24:50+00:00
1657937894575681537,"@youngtaylormoon @KITKAT_US, looks like something's missing here! 🍫",2023-05-15 02:36:11+00:00
1657767495510401028,"@ycjcmStoxxx @KitKat_US, can you give us a hand with this one? 🍫",2023-05-14 15:19:05+00:00
1657755714293575681,"@Grumpydev That's not the break you were expecting! If you contact our team via email, they'll be able to help! 👉co… https://t.co/Wk3XB4TehO",2023-05-14 14:32:16+00:00
1657732500112789504,"To all the mums out there, this one’s for you! Tag a mum below who deserves a break this Mother’s Day! ❤️ https://t.co/nBBAFq4Ym7",2023-05-14 13:00:01+00:00
1657729090982379523,@rdaved We will definitely let the team know this is something you'd like to see in the shelves 🍫,2023-05-14 12:46:29+00:00
1657709914800758787,"@donk1966donk Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-05-14 11:30:17+00:00
1657686137966669825,@ria_ranae We will definitely let the team know that you'd like to see them on the shelves! 👍 🍫,2023-05-14 09:55:48+00:00
1657044612844867591,@LoudnKeri You've got excellent taste in breaks!,2023-05-12 15:26:36+00:00
1656614050359328771,"@Linkdawink1 Definitely not the break you were looking for, where in the world are you located, so we can put this right! 🍫",2023-05-11 10:55:42+00:00
1656488775495606272,"@Ped1992Phillip Enjoy, we hope it's a great one! 🍫",2023-05-11 02:37:54+00:00
1656478574876999680,"@PoisonedPockyVT That's not the break you were expecting! Where in the world are you located, so we can get you the best help! 🍫",2023-05-11 01:57:22+00:00
1656478421696798722,"@maggieleung @KitKat_US, we need your help in reuniting this Kit with some Kat! 🍫",2023-05-11 01:56:46+00:00
