1638975066288320520,at least we got a supercard🤷‍♂️ https://t.co/Uf5iHP5lBF,2023-03-23 18:44:41+00:00
1638973536638234627,hey @WWESuperCard heard you're interested in joining #TEAMSnickers😏 think we can get a supercard?,2023-03-23 18:38:36+00:00
1638257486024044558,RT @WWE: .@AJStylesOrg tried to give @bronbreakkerwwe advice but was a little confused. He grabbed a @Snickers. #SnickersSatisfies #ad http…,2023-03-21 19:13:16+00:00
1637830939983134720,@PawnzyLovesYou best mom,2023-03-20 14:58:20+00:00
1636394516331544576,@WWEgames @Skittles @SlimJim @TheRealCoolmath @BlazePizza @Wendys @Cinnabon @bronbreakkerwwe @WWEBigE @AJStylesOrg… https://t.co/XrmY1PxK81,2023-03-16 15:50:30+00:00
1636392002064359425,@WWEgames @Skittles @SlimJim @TheRealCoolmath @BlazePizza @Wendys @Cinnabon @bronbreakkerwwe @WWEBigE @AJStylesOrg… https://t.co/oUMCRo4pb4,2023-03-16 15:40:30+00:00
1636389855231094794,@SakibArain @WWEgames 🙄🙄,2023-03-16 15:31:58+00:00
1636389793641930756,@KingArtie1995 @WWEgames bc we are the better sponsor.,2023-03-16 15:31:44+00:00
1636389692441767940,@NickiOverTime @WWEgames sorry to hear that!,2023-03-16 15:31:19+00:00
1636389294440054787,@WWEgames @Skittles @SlimJim @TheRealCoolmath @BlazePizza @Wendys @Cinnabon @bronbreakkerwwe @WWEBigE @AJStylesOrg… https://t.co/XS9ywi1osr,2023-03-16 15:29:45+00:00
1636388610122588161,@Emma95412714 @WWEgames @Skittles @SlimJim @TheRealCoolmath @BlazePizza @Wendys @Cinnabon @bronbreakkerwwe @WWEBigE… https://t.co/E9Tdi8uHm4,2023-03-16 15:27:01+00:00
1636386758496768001,@WWEgames @Skittles @SlimJim @TheRealCoolmath @BlazePizza @Wendys @Cinnabon hey think you could help your favorite… https://t.co/aH0gsQkFgf,2023-03-16 15:19:40+00:00
1636384532416061440,"@Skittles @WWEgames @SlimJim @TheRealCoolmath @BlazePizza thanks, pal!",2023-03-16 15:10:49+00:00
1636383019358654470,@WWEgames @Skittles help me out?,2023-03-16 15:04:48+00:00
1636379782953984003,@DrGorillaNuts @WWEgames good choice.,2023-03-16 14:51:57+00:00
1636071401592430595,@justhuman610 @WWEgames ????,2023-03-15 18:26:33+00:00
1636070698765393920,"RT @WWEgames: Choose your side! 😤
Only 1⃣ #WrestleMania sponsor can come out on top. 
Who will win #Team2K OR #TeamSNICKERS. 
VOTE BELOW! ⤵️",2023-03-15 18:23:45+00:00
1636067382232842240,"@WWEgames a look into your future at #WrestleMania 🔮 

let's settle this and have the fans decide who is the better… https://t.co/dhr9X8U6Om",2023-03-15 18:10:35+00:00
1636064579951239171,@GodlyPluto @WWEgames sounds like you could use a snickers.,2023-03-15 17:59:27+00:00
1636064526952026114,@WWESCNews @WWEgames ?????,2023-03-15 17:59:14+00:00
1636064321829576705,@Joe_Mama_Real @WWEgames are you saying snickers is a loser?,2023-03-15 17:58:25+00:00
1636064158025240579,@joepepa2 @WWEgames looks like we've got an addition to #TeamSNICKERS,2023-03-15 17:57:46+00:00
1636064065184210946,@LSTREETZ @WWEgames haha what smoke?,2023-03-15 17:57:24+00:00
1636061714234896386,@WWEgames YOU KNOW WHAT? you're right. think it actually went something like this... #TeamSNICKERS #WrestleMania… https://t.co/kffvcEGGBW,2023-03-15 17:48:03+00:00
1636057945371811840,"@WWEgames here we go again🙄... let us remind you of what happened at #WrestleMania last year. 
#TeamSNICKERS https://t.co/i51IOZSK8O",2023-03-15 17:33:05+00:00
1636054632026841089,*the BEST #WrestleMania sponsor has entered the chat* #TeamSNICKERS https://t.co/yoZBCZNETs https://t.co/tXhtNBPc7F,2023-03-15 17:19:55+00:00
1631406841044381697,@Skittles @mikeitalia @AnhTNguyen @mmschocolate @twix I can’t tell if you’re all just bad at typing or if you just need a Snickers.,2023-03-02 21:31:15+00:00
1631402443811483648,@AnhTNguyen @Skittles @mmschocolate @twix 🤭 @twix,2023-03-02 21:13:47+00:00
1631335372197175316,@DnDMovie @ParamountPics POV,2023-03-02 16:47:16+00:00
1631081744240717825,@Skittles Then-  don’t eat a Snickers.,2023-03-01 23:59:26+00:00
1631080012760731649,@DnDMovie Bring 20 friends!!!,2023-03-01 23:52:33+00:00
1631027488036909063,Satisfy your inner Owlbear with a SNICKERS while watching Dungeons &amp; Dragons: Honor Among Thieves only in theatres… https://t.co/pPeUqELp8x,2023-03-01 20:23:50+00:00
1629620535159078912,@mikeitalia @ITZLexieP Lexie needs a Snickers.,2023-02-25 23:13:07+00:00
1629476533675999232,@mikeitalia @ITZLexieP 🍿 👀,2023-02-25 13:40:54+00:00
1629196437262110724,@dattebayo_Angel @WWEgames agreed.,2023-02-24 19:07:54+00:00
1629196406995968001,@jack63209232 @WWEgames hey,2023-02-24 19:07:47+00:00
1629196384351010821,@DustNouriexe @WWEgames agreed... maybe even 11/10,2023-02-24 19:07:41+00:00
1629195338148982785,hey @WWEgames can you give us a rating?,2023-02-24 19:03:32+00:00
1628493479201370113,@WWEPR @SBJ @2K Confirming this is happening,2023-02-22 20:34:36+00:00
1628407462335328260,@WWEgames @WWE You seem confused. Maybe you just need a SNICKERS.,2023-02-22 14:52:48+00:00
1628407386217095168,@WWEgames Do I just need a SNICKERS or am I seeing what I think I'm seeing?  SNICKERS is the official sponsor this year.... not @WWEgames.,2023-02-22 14:52:29+00:00
1628394383081971714,"It’s time to ACKNOWLEDGE US as the sponsor of #WrestleMania 39! @WWE, we can’t wait to jump off the top rope! This… https://t.co/iZRdJylxoh",2023-02-22 14:00:49+00:00
1624988096767852545,@mikeitalia @Dodger399 👀 🍿,2023-02-13 04:25:27+00:00
1624923005762641923,@BlowoutBuzz Yeah,2023-02-13 00:06:48+00:00
1624922645387943936,We paid a lot of money for that sideline eagles placement! https://t.co/0x0N5orEJa,2023-02-13 00:05:22+00:00
1624920689944690688,@Skittles I’m down. Hey Skittles.,2023-02-12 23:57:36+00:00
1624920389439594498,People scanning random QR codes need a Snickers,2023-02-12 23:56:25+00:00
1624162606964518912,Congratulations to our #SNICKERSRookieMistake winner! https://t.co/GMlQUlHr5z,2023-02-10 21:45:15+00:00
1623357230421577731,We think Yellow is fitting in pretty well here – what do you think @mmschocolate https://t.co/OUZZuRdHjk,2023-02-08 16:24:58+00:00
1623085764555800577,@Autiematic https://t.co/0xy4IvSvoa,2023-02-07 22:26:16+00:00
1623038138040913952,@BreadyIsBready https://t.co/9bL4A4BKwB,2023-02-07 19:17:01+00:00
1623002651385376795,@carlylipkin https://t.co/z63iomZujM,2023-02-07 16:56:00+00:00
1623001811975122944,@ttrashley https://t.co/wrVIn56f4V,2023-02-07 16:52:40+00:00
1623001318607429632,@Chesney_Anne https://t.co/KQEc4Nt3Jp,2023-02-07 16:50:42+00:00
1622996917520158720,@ParamountWiki https://t.co/slD0hBKyvQ,2023-02-07 16:33:13+00:00
1622996675378786308,@EndaConway https://t.co/PkcOqiNU3R,2023-02-07 16:32:15+00:00
1622995163432857616,@duris241 https://t.co/RQ2NcUXkJ7,2023-02-07 16:26:15+00:00
1622994147622760453,@sashafia49 All of them? 🤯 https://t.co/7QJF6wr4QZ,2023-02-07 16:22:13+00:00
1622993363770257411,@alexoskuie https://t.co/c1qYGvx0RK,2023-02-07 16:19:06+00:00
1622992400254656515,@StanSkittles https://t.co/00C0VzztkJ,2023-02-07 16:15:16+00:00
1622990671987503106,@Mlow930 https://t.co/p2jKPNbzSs,2023-02-07 16:08:24+00:00
1622979454296559617,@ParamountWiki What's the total of that?,2023-02-07 15:23:50+00:00
1622968858054361090,"SNICKERS fans, what’s the craziest bet you're laying down this week? 

Responses may be used in future tweets so gi… https://t.co/ckFjpWedcA",2023-02-07 14:41:43+00:00
1621245191691583489,#GroundhogDay https://t.co/v5DGZQwy9c,2023-02-02 20:32:29+00:00
1621196510284189697,@DrRamblings Maybe you just need a SNICKERS,2023-02-02 17:19:03+00:00
1621157605904371712,Our NEW spokescandy might be taking a bit of time to adapt to his new role after leaving M&amp;M’S. https://t.co/auqFQBcrjY,2023-02-02 14:44:27+00:00
1620541508435992577,@EmpireStateBldg evolution failed you.,2023-01-31 21:56:18+00:00
1620539377557569538,"The @empirestatebldg must have been hungry Sunday night, have a Snickers. https://t.co/VxwCXCpwsz",2023-01-31 21:47:50+00:00
1618331465590120461,"@Dove yes, to purple being an icon",2023-01-25 19:34:23+00:00
1618280987066265606,@KoraKorok Yellow's resume was impressive,2023-01-25 16:13:48+00:00
1618275087601500160,@coolmanalt they have one,2023-01-25 15:50:21+00:00
1618269347079753728,@radrocket8ss Maybe you Just Need a SNICKERS?,2023-01-25 15:27:32+00:00
1618260450873069569,@KFB_RowdyN8tion great use of nuts.,2023-01-25 14:52:11+00:00
1618260397777383425,@flipman65 I agree.,2023-01-25 14:51:59+00:00
1618260338671222784,@shellygram69 @MayaRudolph he's hired.,2023-01-25 14:51:45+00:00
1618253582570258432,@6katsandrabbit it is pretty awesome.,2023-01-25 14:24:54+00:00
1618252984932241408,@xemier what do you not understand?,2023-01-25 14:22:31+00:00
1618250852946546688,@chrisx56 you might be onto something here.,2023-01-25 14:14:03+00:00
1618250778657054720,@nahZinc are you confused? maybe you need a SNICKERS.,2023-01-25 14:13:45+00:00
1618250717516685312,@KoRnFrEaKrOx thanks,2023-01-25 14:13:31+00:00
1618250582674001921,@PancakeAPY 🤔,2023-01-25 14:12:59+00:00
1618250362003292161,@AaronForFunaki missed you too,2023-01-25 14:12:06+00:00
1618248945406455808,@KKorenaar are you confused? maybe you need a snickers.,2023-01-25 14:06:28+00:00
1618248905485094917,@XxANDR01Dx17xX glad to hear it.,2023-01-25 14:06:19+00:00
1618248861444870144,"@Gcov21 we do have peanuts and chocolate, so felt like a good fit.",2023-01-25 14:06:08+00:00
1618248812564484097,@kremlincardinal thanks for the support.,2023-01-25 14:05:57+00:00
1618246680792518656,This might take some getting used to… for the both of us. Excited to welcome Yellow from M&amp;M’S as the new SNICKERS… https://t.co/k04c9RaCUy,2023-01-25 13:57:28+00:00
